0,1,2,3,4,5
-0.04830264864347333,-0.0786312561801453,-0.09868690360528809,-0.058924429475257716,-0.0882217418014473,-0.05248765530426212
-0.06323046083974115,-0.09382965725277391,-0.23282278269952794,-0.13010695028301142,-0.10793837159966195,-0.12584833355893882
-0.056218901533589424,-0.07106759031165392,-0.21218649360810643,-0.07142238044245722,-0.07498939162687937,-0.09194434794716659
0.02839644894870737,-0.04425109232019207,0.04576712003466251,-0.03312638486472801,-0.05662217685135671,-0.028114395026465632
-0.044809014998644335,0.20446275711535317,-0.25345907179094945,-0.14043324699874357,0.18661157323255437,-0.13150814976392117
-0.05805920581341927,-0.07981458546806684,-0.20186834906239567,-0.06842545076121037,-0.07618391658057543,-0.0957619421535063
-0.05517048018537035,-0.08558642192394161,-0.09868690360528809,-0.11912671123731285,-0.10296068657386438,-0.1100270362609292
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.061371753517113006,-0.06391095791095244,-0.25345907179094945,-0.14043324699874357,-0.08215654134905565,-0.13150814976392117
-0.04226939509247914,-0.045252594866266434,-0.19155020451668492,0.05056991761755088,-0.06159364750328802,0.05773854484720813
-0.05813723471488406,-0.08198315868281908,-0.19155020451668492,-0.12070332168967504,-0.10023482329113548,-0.111826491215992
-0.004690381698353548,-0.0754946097133699,0.27276630004029917,-0.07733524481318876,-0.0931025248189819,-0.06901819426547569
-0.06105890178954193,-0.086752542989858,-0.21218649360810643,-0.1266156436398381,-0.10467333672622608,-0.11840662418498783
-0.06118772308913002,-0.08552995162140484,-0.22250463815381719,-0.12898947737533845,-0.10380730613479645,-0.1200676568227059
-0.06155431170167213,-0.08029964610855883,-0.2431409272452387,-0.10031929546496898,-0.09336715803949303,-0.09317147672039085
-0.05812729707177298,-0.09088919990767726,0.035448975488951755,-0.1342682081863703,-0.10876376088232215,-0.12554850762823763
-0.04848962355830404,-0.06722421365201793,-0.1709139154252634,-0.07371626583115834,-0.07087491678637078,-0.09789418183124676
-0.0583076468911963,-0.08710788966808729,-0.1399594817881311,-0.12382867358626479,-0.10421792408762946,-0.11665627076645727
0.00732680524893539,-0.0665165968901761,0.1695848545831916,-0.07411734630303672,-0.07558238794317848,-0.07914077073027072
-0.06302802736895988,-0.090748329413583,-0.25345907179094945,-0.14043324699874357,-0.10903335280721664,-0.13150814976392117
-0.061371753517113006,-0.06391095791095244,-0.25345907179094945,-0.14043324699874357,-0.08215654134905565,-0.13150814976392117
0.023757041859256315,0.10758410589109534,-0.19155020451668492,0.4504272830935351,0.09421506806416531,0.4535968971216425
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.0015618644226427984,-0.07201402901681915,0.21085743276603464,-0.08204784807841256,-0.07713174616339945,-0.0978016851285984
-0.056218901533589424,-0.07484470185646859,-0.20186834906239567,-0.06171039716870042,-0.07120672927350857,-0.09266868932547284
-0.05585084067762345,0.025546947097816096,-0.25345907179094945,-0.14043324699874357,0.007432830178147689,-0.13150814976392117
-0.061371753517113006,-0.06391095791095244,-0.25345907179094945,-0.14043324699874357,-0.08215654134905565,-0.13150814976392117
-0.06265996651299391,-0.08925736433010352,-0.2431409272452387,-0.13678387003970296,-0.10754019661509659,-0.12785981772704164
-0.056218901533589424,-0.07106759031165392,-0.21218649360810643,-0.07142238044245722,-0.07498939162687937,-0.09194434794716659
-0.06302802736895988,-0.090748329413583,-0.25345907179094945,-0.14043324699874357,-0.10903335280721664,-0.13150814976392117
-0.05953144923728316,-0.03409165624136293,-0.25345907179094945,-0.14043324699874357,-0.05229341750665453,-0.13150814976392117
-0.06214468131464155,-0.08940646083845147,-0.22250463815381719,-0.1247706584730677,-0.10440456861164447,-0.1220740776027684
-0.03465936883452673,-0.07927237116604148,0.06640340912608403,-0.09795836890070199,-0.0972086756327699,-0.08910009234969618
-0.04848962355830404,-0.06722421365201793,-0.1709139154252634,-0.07371626583115834,-0.07087491678637078,-0.09789418183124676
-0.0007699814910320128,-0.08707382634738621,1.304580754611375,-0.12293733099084864,-0.10511464296816557,-0.11429787363023756
-0.06210787522904495,-0.0847844690796651,-0.2431409272452387,-0.13313449308066233,-0.10306072803873642,-0.12421148569016208
-0.03928810215915478,-0.06950207697400047,-0.09868690360528809,-0.08054564791057453,-0.0758106275325454,-0.0956689739663035
-0.0475253041156732,-0.08910880999087685,0.30372073367743146,-0.12068809159454781,-0.10318669612476254,-0.11675808345637788
-0.05126480241228746,-0.06607498723211694,-0.19155020451668492,-0.045574719694161304,-0.07260887404058512,-0.04676143700877915
-0.06141776112410875,-0.09108718511437379,-0.15027762633384187,-0.13254173540973122,-0.10815103323914571,-0.12549951797067052
0.654221732234182,-0.0789025661835503,7.825648107500573,0.04349826120442099,-0.0964684891593894,0.05223119549232939
-0.05585084067762345,0.025546947097816096,-0.25345907179094945,-0.14043324699874357,0.007432830178147689,-0.13150814976392117
-0.060937441707073166,-0.08963507548458499,-0.1709139154252634,-0.13172292495927215,-0.1065646679029115,-0.12581768733303425
-0.06689266635660257,-0.15336886291972096,-0.25345907179094945,-0.14043324699874357,-0.05229341750665453,-0.13150814976392117
-0.04112840643898463,-0.053971190687755924,-0.1709139154252634,-0.07980524353324299,-0.07220216673492193,-0.07089750584913679
-0.04112840643898463,-0.06817085814946522,-0.1193231926967096,-0.0767490078228558,-0.07277098814144387,-0.09675785419504425
-0.05217023211796375,0.08518555043699512,-0.25345907179094945,-0.14043324699874357,0.06715907786294992,-0.13150814976392117
-0.04848962355830404,-0.06987481824487034,-0.16059577087955262,-0.044217569773339065,-0.06161071214548368,-0.07389540209993513
-0.06302802736895988,-0.090748329413583,-0.25345907179094945,-0.14043324699874357,-0.10903335280721664,-0.13150814976392117
-0.05953144923728316,-0.03409165624136293,-0.25345907179094945,-0.14043324699874357,-0.05229341750665453,-0.13150814976392117
-0.044809014998644335,-0.07243075838797801,-0.1193231926967096,-0.050201292168990386,-0.06423866704361497,-0.08396124883270435
-0.04856323572949724,-0.06406005441930039,-0.18123205997097416,-0.07650170958905554,-0.07304828857712331,-0.08773945923441531
-0.06321941901406218,-0.09377001864943472,-0.23282278269952794,-0.13011056210918692,-0.10799809784734675,-0.12566960252088674
-0.05585084067762345,-0.07385072513414893,-0.20186834906239567,-0.07759045301382823,-0.08016566642622891,-0.08988943792787323
-0.05228065037475354,-0.08602910080152622,-0.02645989178531279,-0.1075584009160531,-0.10103522920420835,-0.1016882642764784
-0.04373243699494387,-0.08819276294593484,0.324357022768853,-0.13048457052972368,-0.1058296159248257,-0.1227936982572216
-0.06101841509538568,-0.08928718363177311,-0.18123205997097416,-0.12970588762075316,-0.10601717729913414,-0.12378549539647382
-0.06173981437307898,-0.06987481824487034,-0.25345907179094945,-0.14043324699874357,-0.08812916611753586,-0.13150814976392117
-0.03744779787932492,-0.07633566693994807,-0.016141747239602034,-0.07424100231374088,-0.0766816353112821,-0.09363429564546742
-0.06120612613192832,-0.08908696832056301,-0.19155020451668492,-0.13619978995780946,-0.10728422698216174,-0.12761931107143007
-0.06249065851924956,-0.0878856764533024,-0.2431409272452387,-0.1255437890058578,-0.10592758792760693,-0.11720668817935334
-0.0587596182611054,-0.08342383990388316,-0.19155020451668492,-0.115367597395793,-0.09940804137675588,-0.11041240668433064
0.6177005257401026,10.939411358167577,-0.25345907179094945,-0.14043324699874357,10.937336156496954,-0.13150814976392117
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.056218901533589424,-0.07484470185646859,-0.20186834906239567,-0.06171039716870042,-0.07120672927350857,-0.09266868932547284
-0.061371753517113006,-0.06391095791095244,-0.25345907179094945,-0.14043324699874357,-0.08215654134905565,-0.13150814976392117
-0.029300770832518166,-0.07887944142201422,0.11799413185463781,-0.11001893586884637,-0.09660948617732258,-0.10193518363125781
-0.06284399694097689,-0.090748329413583,-0.2431409272452387,-0.14043324699874357,-0.10903335280721664,-0.13150814976392117
-0.06175453680731762,-0.08782603784996322,-0.22250463815381719,-0.12151158818425077,-0.10300100179105162,-0.1183455394401866
-0.05712065063070605,-0.08475736062360184,-0.15027762633384187,-0.11777716411071122,-0.1010680432296162,-0.11026709704628726
-0.06196801210377788,-0.09149049869958167,-0.1709139154252634,-0.13598643629135193,-0.10961734278457916,-0.12735144325848446
-0.037079737023358955,-0.06348496788710116,-0.1193231926967096,-0.031561355882530055,-0.08002346107459843,-0.02424855154686301
-0.03376718931966522,-0.06987481824487034,-0.05741432542244506,-0.048451876106850665,-0.06382058330982136,-0.07719914951840255
-0.06183182958707047,-0.08627543416314457,-0.23282278269952794,-0.10668884135610998,-0.09957669692378963,-0.1051575259829943
-0.009672085383852959,-0.07602550563210587,0.2418118664031669,-0.08802221062852976,-0.08430973352324346,-0.09458182022247777
-0.05971547966526614,-0.07956609128748693,-0.22250463815381719,-0.12095090531732515,-0.09783468136631622,-0.1120313864403433
-0.056218901533589424,-0.07484470185646859,-0.20186834906239567,-0.06171039716870042,-0.07120672927350857,-0.09266868932547284
-0.03376718931966522,-0.06722421365201793,-0.07805061451386658,-0.08011904475129977,-0.07485666663202425,-0.09280781083943253
-0.06247593608501092,-0.08776639924662405,-0.2431409272452387,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.06210787522904495,-0.07583867857878825,-0.25345907179094945,-0.14043324699874357,-0.09410179088601608,-0.13150814976392117
-0.061196924610529176,-0.09010224454407523,-0.1709139154252634,-0.1316918654897714,-0.10822041221372906,-0.12300950230398888
0.48454494151215766,-0.06961188979362717,3.5332999764848987,-0.05660755815878764,-0.08469287813083348,-0.04965824424279818
-0.05217023211796375,-0.07136578332834982,-0.18123205997097416,-0.0672083628817547,-0.07364555105397133,-0.08626967314392668
-0.05585084067762345,-0.06987481824487034,-0.21218649360810643,-0.07080757215921119,-0.07379486667318333,-0.09248634343833954
-0.04521756254876656,-0.07429205079885887,-0.10900504815099885,-0.06890209160743617,-0.07140581676579125,-0.09718786764224013
-0.062291905657027934,-0.07882060874574719,-0.25345907179094945,-0.14043324699874357,-0.0970881032702562,-0.13150814976392117
-0.061568666075054804,-0.08992616866755003,-0.19155020451668492,-0.12829016402636934,-0.10627314693206899,-0.12240251634216531
-0.044809014998644335,-0.07243075838797801,-0.1193231926967096,-0.06504686356841531,-0.06850482759252942,-0.09902022857385333
-0.056218901533589424,-0.07484470185646859,-0.20186834906239567,-0.06171039716870042,-0.07120672927350857,-0.09266868932547284
-0.043336771574780455,-0.029320567974228606,-0.21218649360810643,0.009395789606569123,-0.033181018247517825,-0.009979805529719736
-0.06323046083974115,-0.09382965725277391,-0.23282278269952794,-0.13010695028301142,-0.10793837159966195,-0.12584833355893882
-0.02380230970524253,-0.058253905058657206,-0.07805061451386658,0.005120990394032869,-0.0591506543658441,0.01472446475851444
-0.06176741893727643,-0.08982890094543733,-0.20186834906239567,-0.12625184451696986,-0.10497694515195716,-0.1226758450751312
0.023561859187337563,-0.07699171287618023,0.6029469255030434,-0.09483070404249247,-0.09434275785435395,-0.08654215655489764
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
3.228246679002082,0.12756861476708653,2.2228956191796323,3.5693894299709457,0.11282110769977678,3.5766924916564973
-0.05258319639835756,-0.05067416989982165,-0.22250463815381719,-0.012037929060106875,-0.06890030067541379,-0.0031495951179227673
-0.06288080302657349,-0.09194110148036658,-0.23282278269952794,-0.12454273493944264,-0.10584795293069386,-0.1217005356843628
-0.010429922686286891,-0.08096528413209672,0.4275384682259606,-0.1068444243879279,-0.0982421570053718,-0.09914185785896955
-0.05953144923728316,-0.07882060874574719,-0.22250463815381719,-0.0706801691709813,-0.07917022896481553,-0.0933602483728288
-0.04662171471427674,-0.0787957593276892,-0.07805061451386658,-0.0882631397804871,-0.08979984199027465,-0.08649633330980001
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.06104049874674364,-0.08493356558801304,-0.22250463815381719,-0.11292459302605681,-0.0999251000352843,-0.10953117575881846
-0.04885768441427001,-0.060503037720142205,-0.19155020451668492,-0.04308177832416279,-0.05997250649470054,-0.06910445369446108
-0.06210787522904495,-0.0847844690796651,-0.2431409272452387,-0.13313449308066233,-0.10306072803873642,-0.12421148569016208
-0.03376718931966522,-0.061923004466313145,-0.10900504815099885,-0.07660515762197248,-0.06742406692013775,-0.1005838020966941
-0.055666810249640465,-0.07335373677298912,-0.20186834906239567,-0.07643547961650239,-0.07966794769552221,-0.08866030591184028
-0.0479136083187173,-0.0824626298178466,-0.03677803633102355,-0.10857188888949727,-0.10017350692906427,-0.10030051941536809
-0.05989951009324913,-0.08031157382922667,-0.22250463815381719,-0.07228982474372139,-0.0806633851569356,-0.09347673078640173
-0.05989951009324913,-0.08031157382922667,-0.22250463815381719,-0.07228982474372139,-0.0806633851569356,-0.09347673078640173
-0.056218901533589424,-0.07484470185646859,-0.20186834906239567,-0.07801574186537731,-0.08116110388764226,-0.0895074121649793
-0.056218901533589424,-0.07484470185646859,-0.20186834906239567,-0.07575239423411145,-0.08016566642622891,-0.08875359998519572
-0.05989951009324913,-0.08031157382922667,-0.22250463815381719,-0.07228982474372139,-0.0806633851569356,-0.09347673078640173
-0.05989951009324913,-0.08031157382922667,-0.22250463815381719,-0.07228982474372139,-0.0806633851569356,-0.09347673078640173
-0.06689266635660257,-0.15336886291972096,-0.25345907179094945,-0.14043324699874357,-0.05229341750665453,-0.13150814976392117
-0.05989951009324913,-0.08031157382922667,-0.22250463815381719,-0.07228982474372139,-0.0806633851569356,-0.09347673078640173
0.13646739762957555,-0.07502795554177719,1.5212617900713008,-0.04877266865025164,-0.08604551412171589,-0.03582698079844195
-0.015364146521366693,-0.06699571325608239,0.035448975488951755,-0.07232031892710876,-0.07041724439031864,-0.09275206249830206
-0.04903067301657402,-0.0886238698324118,0.20053928822032388,-0.11982766484745541,-0.10534757970009008,-0.11231748663767892
-0.05989951009324913,-0.08031157382922667,-0.22250463815381719,-0.07228982474372139,-0.0806633851569356,-0.09347673078640173
-0.05593549467449562,-0.08062964638036896,-0.1709139154252634,-0.105699382748818,-0.09859453196186177,-0.09717830381053487
-0.05217023211796375,-0.06391095791095244,-0.20186834906239567,-0.07322127349276242,-0.0702112918120952,-0.0934534057802363
-0.0540105363977936,-0.044031423464559426,-0.23282278269952794,0.11948507120583521,-0.01157007096023356,0.06398725406399115
0.010400113396251244,0.5026557738112483,-0.2431409272452387,-0.14043324699874357,0.48524281165656546,-0.13150814976392117
-0.04885768441427001,-0.08004846234390676,-0.08836875905957733,-0.08955620629821141,-0.09691243783588913,-0.08192402257604746
-0.02463007857031,-0.07952204004638412,0.19022114367461312,-0.08169315621783049,-0.09733583145667611,-0.07312781288210246
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.052538292973929715,-0.07451337628236204,-0.1709139154252634,-0.07586344816488459,-0.07751116652912658,-0.09393643051084678
-0.01203135547059483,-0.08221214015369536,0.47912919095451434,-0.12015245536161226,-0.10024488431976336,-0.11165470614944599
-0.061795023501473874,-0.0899034491996113,-0.20186834906239567,-0.13175161519614179,-0.10788859972659126,-0.12333447456615769
-0.04848962355830404,-0.07537992009156379,-0.12964133724242036,-0.08378570949105989,-0.08353483937255107,-0.09057656408816522
-0.05585084067762345,-0.06987481824487034,-0.21218649360810643,-0.07080757215921119,-0.07379486667318333,-0.09248634343833954
-0.03267036796888663,-0.08273290112479734,0.20053928822032388,-0.060800947938228815,-0.10045533638973049,-0.05213745949889231
-0.0552987493936745,-0.050989260520796977,-0.23282278269952794,-0.025685630911526768,-0.06921585435068182,-0.016793389237619576
-0.05953144923728316,-0.03409165624136293,-0.25345907179094945,-0.14043324699874357,-0.05229341750665453,-0.13150814976392117
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.059273806638106975,-0.08575359638392675,-0.18123205997097416,-0.1167910293916801,-0.10209017651385839,-0.110532393404838
-0.03625763629547336,-0.07693199180554156,0.0044945418518194825,-0.10238027665983576,-0.09216597131201675,-0.09830996537364607
-0.05585084067762345,-0.06987481824487034,-0.21218649360810643,-0.07080757215921119,-0.07379486667318333,-0.09248634343833954
-0.06323046083974115,-0.09382965725277391,-0.23282278269952794,-0.13010695028301142,-0.10793837159966195,-0.12584833355893882
-0.06247593608501092,-0.08180253891270614,-0.25345907179094945,-0.14043324699874357,-0.1000744156544963,-0.13150814976392117
-0.061371753517113006,-0.06391095791095244,-0.25345907179094945,-0.14043324699874357,-0.08215654134905565,-0.13150814976392117
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.04848962355830404,-0.07385072513414893,-0.1399594817881311,-0.06538815070338122,-0.07150536051193258,-0.09183236413469496
-0.056218901533589424,-0.07484470185646859,-0.20186834906239567,-0.07742114118301009,-0.08116110388764226,-0.08862925299520089
-0.05998600439440113,-0.08719610510219315,-0.18123205997097416,-0.11804291726318092,-0.10363186028222235,-0.11133125849308576
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.05585084067762345,-0.06987481824487034,-0.21218649360810643,-0.07080757215921119,-0.07379486667318333,-0.09248634343833954
-0.05069798869409986,-0.05993505102167383,-0.20186834906239567,-0.06273207803010189,-0.06622954196644171,-0.0802580656092506
-0.05217023211796375,-0.06817085814946522,-0.19155020451668492,-0.0774453007234786,-0.07618391658057543,-0.08938084009221028
0.24688068559781118,-0.060673837299179,1.304580754611375,-0.044815812065470674,-0.06471765583261349,-0.05421515623137573
-0.061371753517113006,-0.06391095791095244,-0.25345907179094945,-0.14043324699874357,-0.08215654134905565,-0.13150814976392117
-0.01352384224153684,-0.06596746147437241,0.035448975488951755,-0.07708732719986072,-0.07098361398043317,-0.0956449696932471
-0.03413525017563119,-0.0689331560868833,-0.06773246996815582,-0.07800027142048813,-0.07398347587639849,-0.09572711875741531
-0.04112840643898463,-0.06620475034707471,-0.12964133724242036,-0.04549907355954769,-0.06056320564762715,-0.07763483734634243
0.18040710991520548,-0.07927064754486805,2.5530762446423765,-0.09280219905720824,-0.09671587529292681,-0.0845359190956885
-0.03376718931966522,-0.06861926870088762,-0.06773246996815582,-0.07789930863810492,-0.07366912720437323,-0.09591688203243179
-0.05585084067762345,-0.06987481824487034,-0.21218649360810643,-0.07080757215921119,-0.07379486667318333,-0.09248634343833954
-0.05585084067762345,-0.07385072513414893,-0.20186834906239567,-0.05977183381900549,-0.0702112918120952,-0.09075120230603433
-0.056945821724122214,-0.08526903273179592,-0.1399594817881311,-0.12078185804027752,-0.10336184787081397,-0.11212561903311208
-0.05217023211796375,-0.06817085814946522,-0.19155020451668492,-0.07681415325236327,-0.07618391658057543,-0.08844340571401237
-0.05687644225277263,-0.08731407771442345,-0.09868690360528809,-0.1237371083254752,-0.1053799728941469,-0.11508573061548899
-0.04848962355830404,-0.06722421365201793,-0.1709139154252634,-0.07371626583115834,-0.07087491678637078,-0.09789418183124676
-0.05951672680304452,-0.08707724205248242,-0.1709139154252634,-0.13226335050391522,-0.10527723545281685,-0.12356308360614911
-0.056218901533589424,-0.07106759031165392,-0.21218649360810643,-0.07142238044245722,-0.07498939162687937,-0.09194434794716659
0.028987186622532756,-0.07832874397593954,0.7370828045972833,-0.09155617443921443,-0.09484682964579558,-0.08443718460185592
-0.05972652149094512,-0.09090637171243182,-0.05741432542244506,-0.13551232943664127,-0.10899751705860576,-0.1269657477364454
-0.06321941901406218,-0.09377001864943472,-0.23282278269952794,-0.13011056210918692,-0.10799809784734675,-0.12566960252088674
0.30484879816902766,5.870130074337361,-0.25345907179094945,-0.14043324699874357,5.860605103288766,-0.13150814976392117
-0.06247593608501092,-0.08975435269126335,-0.23282278269952794,-0.10135479789493547,-0.09211091596318935,-0.09833707295732262
-0.0444762879848511,-0.08453073393091295,0.07672155367179478,-0.12066215309310664,-0.10187597647102517,-0.11248060047239304
-0.06116932004633172,-0.0882136887716679,-0.20186834906239567,-0.1352336851956655,-0.10639544353447121,-0.12670766934952635
-0.06155578394509599,-0.0847844690796651,-0.23282278269952794,-0.1314941355700243,-0.10306072803873642,-0.12257159786131745
-0.056218901533589424,-0.07484470185646859,-0.20186834906239567,-0.06171039716870042,-0.07120672927350857,-0.09266868932547284
-0.061371753517113006,-0.06391095791095244,-0.25345907179094945,-0.14043324699874357,-0.08215654134905565,-0.13150814976392117
0.19890487317478683,-0.07694290028452691,2.3467133537281613,-0.042340806216550377,-0.09424947760756396,-0.033806417465522626
0.150815329947269,-0.05340485511341102,0.623583214594465,0.08255775840504581,-0.045973547112099875,0.07319113422936221
-0.0039873854634585445,-0.07773618014169645,0.35531145640598527,-0.06586656207788925,-0.09430187381576018,-0.05592968623355509
-0.052538292973929715,-0.06902283819716779,-0.19155020451668492,-0.06378391901717971,-0.06850482759252942,-0.09396315043134917
-0.024490951566754866,-0.07947080506442457,0.19022114367461312,-0.10650518645882015,-0.09594149505618,-0.09730810622141352
0.003038896276931833,-0.057947097577034534,0.04576712003466251,-0.04651539780039788,-0.05790768478902594,-0.07035915644652044
-0.05953144923728316,-0.03409165624136293,-0.25345907179094945,-0.14043324699874357,-0.05229341750665453,-0.13150814976392117
-0.05662192817087216,-0.08811010593428932,-0.06773246996815582,-0.1364855285775353,-0.10633152597115941,-0.12784128391260305
-0.06212627827184325,-0.0893319125842775,-0.22250463815381719,-0.1350141986895721,-0.10746553880549059,-0.12660660514965563
-0.0358765460852062,-0.07791133303983663,0.025130830943240996,-0.10563362098801099,-0.09470929214818151,-0.09670200848491511
-0.052538292973929715,-0.06902283819716779,-0.19155020451668492,-0.06378391901717971,-0.06850482759252942,-0.09396315043134917
-0.057186901584779924,-0.08675680289009652,-0.1193231926967096,-0.13179037069332408,-0.10492504019861204,-0.12316329235433844
-0.03959064818275881,-0.06183454053802668,-0.1399594817881311,-0.07037300319674653,-0.07643825085196652,-0.061271877177483294
-0.029295249919678676,-0.057092277595839645,-0.10900504815099885,-0.07204303070985275,-0.07066919304434535,-0.07224810012186156
-0.06340528974632499,-0.09477393513897758,-0.23282278269952794,-0.13257648504506103,-0.10898358093414598,-0.12647706593285024
-0.061371753517113006,-0.06391095791095244,-0.25345907179094945,-0.14043324699874357,-0.08215654134905565,-0.13150814976392117
0.0869494102200538,0.027926527371049337,-0.05741432542244506,0.3124339575798067,0.016397739955636502,0.31547707953319953
0.016576174559360227,-0.057817880603132976,0.10767598730892705,0.007793710381593156,-0.07199976111776789,0.013449382656333074
-0.06689266635660257,-0.15336886291972096,-0.25345907179094945,-0.14043324699874357,-0.05229341750665453,-0.13150814976392117
-0.05585084067762345,-0.07385072513414893,-0.20186834906239567,-0.07759045301382823,-0.08016566642622891,-0.08988943792787323
-0.030086580760005515,-0.06391095791095244,-0.07805061451386658,-0.07602102912507715,-0.06822041688926847,-0.10147532820608451
2.7856838647236195,2.4708241117927763,-0.07805061451386658,12.613797851020754,2.4571098561576177,12.61855762929646
-0.02640597220034581,-0.06533092465712337,-0.047096180876734305,-0.07573278743964958,-0.06878923829579038,-0.10215691389761
-0.008002929402047283,0.20446275711535317,-0.23282278269952794,-0.14043324699874357,0.18661157323255437,-0.13150814976392117
-0.04044381324688792,-0.08768231859273602,0.36562960095169605,-0.11995084773841551,-0.10558293810490117,-0.11138640604730739
0.030146578318825563,-0.004745955245349253,-0.08836875905957733,0.1936734947571023,-0.02195599699146234,0.20169498880491338
-0.008533673156350213,-0.034664982014796904,-0.10900504815099885,0.12785019091021796,-0.05207123586526707,0.13613237739750253
-0.05953144923728316,-0.03409165624136293,-0.25345907179094945,-0.14043324699874357,-0.05229341750665453,-0.13150814976392117
-0.04784919766892325,-0.08618687987333791,0.07672155367179478,-0.126047973745367,-0.10415932901887807,-0.11764079363429152
-0.06284399694097689,-0.08776639924662405,-0.25345907179094945,-0.14043324699874357,-0.10604704042297654,-0.13150814976392117
-0.056218901533589424,-0.07484470185646859,-0.20186834906239567,-0.06171039716870042,-0.07120672927350857,-0.09266868932547284
-0.05217023211796375,-0.004272354571773417,-0.2431409272452387,-0.067445707817931,-0.022430293664253424,-0.05854150902633013
-0.04664931927847419,-0.06689288807791138,-0.16059577087955262,-0.07657204661213185,-0.07200307924263927,-0.09743968217297642
-0.06137690636909653,-0.089482287062697,-0.19155020451668492,-0.12876551563945202,-0.10599072710373085,-0.12299329844525941
